,Unnamed: 0,ID,Tweet,Event,Retweet_Count,Follower_Count,Source,User_Created_at,Tweet_Created_at,User_Language,User_Screen_Name,User_Location,Event_Decrption,Categories,Priority
736,736,389263355057152000,RT @7NewsBrisbane: PHOTO: Dozens of cars are on fire at Sydney Olympic Park Aquatic Centre http://t.co/Lx2ZkZgzO1,australiaBushfire2013,13,10478,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",2009-03-29 11:11:02,2013-10-13 05:36:30,en,AndrewNJHawkins,Hong Kong,"The 2013 New South Wales bushfires were a series of bushfires in Australia across the state of New South Wales primarily starting, or becoming notable, on the 13 October 2013. The user is a response officer in the command and control center for the New South Wales state in Australia. <a href='https://en.wikipedia.org/wiki/2013_New_South_Wales_bushfires' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'News']",Low
737,737,389270841864626176,Forest / Wild Fire - Australia - Australia: EDIS Number: WF-20131013-41255-AUSDate / time:... http://t.co/7JcTE6yB2q #anonymous #anonops,australiaBushfire2013,1,2654,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",2008-11-11 23:58:47,2013-10-13 06:06:15,en,alpha1121,usa,"The 2013 New South Wales bushfires were a series of bushfires in Australia across the state of New South Wales primarily starting, or becoming notable, on the 13 October 2013. The user is a response officer in the command and control center for the New South Wales state in Australia. <a href='https://en.wikipedia.org/wiki/2013_New_South_Wales_bushfires' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'Factoid', 'News']",Low
738,738,389276814549331968,RT @smh: More than 40 cars have been destroyed in a large fire in #Sydney's Olympic Park. http://t.co/UBpJIsU1sR,australiaBushfire2013,31,870,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2010-04-11 12:51:32,2013-10-13 06:29:59,en,noonegetslost,"Sydney, Australia","The 2013 New South Wales bushfires were a series of bushfires in Australia across the state of New South Wales primarily starting, or becoming notable, on the 13 October 2013. The user is a response officer in the command and control center for the New South Wales state in Australia. <a href='https://en.wikipedia.org/wiki/2013_New_South_Wales_bushfires' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'Factoid', 'News']",Low
739,739,389281960981327872,"RT @NSWRFS: #NSWRFS &amp; #FRNSW crews on scene working to contain a fire at Parbury Park (Lake Macquarie), near the Old Pacific Highway, Swansâ€¦",australiaBushfire2013,11,1218,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2011-10-04 03:10:22,2013-10-13 06:50:26,en,MattCarrNH,"Newcastle, NSW","The 2013 New South Wales bushfires were a series of bushfires in Australia across the state of New South Wales primarily starting, or becoming notable, on the 13 October 2013. The user is a response officer in the command and control center for the New South Wales state in Australia. <a href='https://en.wikipedia.org/wiki/2013_New_South_Wales_bushfires' target='_blank'>Wikipedia Page<a>","['FirstPartyObservation', 'Factoid', 'Official', 'NewSubEvent']",High
740,740,389316773683527680,"""@702sydney: Fire crews are checking car fuel tanks after a grassfire spread to the carpark of Sydney's Olympic Aquatic Centre #TooClose",australiaBushfire2013,0,71,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2009-01-16 10:58:41,2013-10-13 09:08:46,en,AlanGaha,Sydney,"The 2013 New South Wales bushfires were a series of bushfires in Australia across the state of New South Wales primarily starting, or becoming notable, on the 13 October 2013. The user is a response officer in the command and control center for the New South Wales state in Australia. <a href='https://en.wikipedia.org/wiki/2013_New_South_Wales_bushfires' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'Factoid', 'News']",Low
741,741,389321798472323073,"There is a growing fire near Norwest Hospital, NSW.  Fire brigade is in attendance.",australiaBushfire2013,0,17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2011-03-29 12:43:17,2013-10-13 09:28:44,en,RajLoganathan,,"The 2013 New South Wales bushfires were a series of bushfires in Australia across the state of New South Wales primarily starting, or becoming notable, on the 13 October 2013. The user is a response officer in the command and control center for the New South Wales state in Australia. <a href='https://en.wikipedia.org/wiki/2013_New_South_Wales_bushfires' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'EmergingThreats', 'Factoid', 'News']",Medium
742,742,389375728828944384,Relief crew has arrived and we're now heading back to station in a coach. Long day. Good luck to night crew. #nswrfs,australiaBushfire2013,0,377,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2008-02-14 22:45:23,2013-10-13 13:03:02,en,liveitseeit,"Sydney, NSW, AU","The 2013 New South Wales bushfires were a series of bushfires in Australia across the state of New South Wales primarily starting, or becoming notable, on the 13 October 2013. The user is a response officer in the command and control center for the New South Wales state in Australia. <a href='https://en.wikipedia.org/wiki/2013_New_South_Wales_bushfires' target='_blank'>Wikipedia Page<a>","['FirstPartyObservation', 'Official']",Medium
743,743,389393659478544384,Fire Service Industry News: Elkhart Brass Partners with Fire Rescue Safety Australia: Elkhart ... http://t.co/y4m48RKxLp #fireprotection,australiaBushfire2013,0,286,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",2013-03-14 13:27:07,2013-10-13 14:14:17,en,Mobile_Eyes,"Troy, Michigan","The 2013 New South Wales bushfires were a series of bushfires in Australia across the state of New South Wales primarily starting, or becoming notable, on the 13 October 2013. The user is a response officer in the command and control center for the New South Wales state in Australia. <a href='https://en.wikipedia.org/wiki/2013_New_South_Wales_bushfires' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'ServiceAvailable']",Low
744,744,389480976495030272,Here's a photo taken yesterday by @FireRescueNSW after the fire in Sydney's Olympic Aquatic Centre carpark http://t.co/idQe3vjT3w,australiaBushfire2013,12,71406,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2008-09-09 06:25:42,2013-10-13 20:01:15,en,abcsydney,"Sydney, Australia.","The 2013 New South Wales bushfires were a series of bushfires in Australia across the state of New South Wales primarily starting, or becoming notable, on the 13 October 2013. The user is a response officer in the command and control center for the New South Wales state in Australia. <a href='https://en.wikipedia.org/wiki/2013_New_South_Wales_bushfires' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'Factoid', 'ContextualInformation']",Low
745,745,389497065836777472,"Ciggie butt may have started Sydney fire: 
    A cigarette butt is suspected of causing a grass fire at Sydney... http://t.co/Y3Mpc9wUKk",australiaBushfire2013,0,6367,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",2010-05-14 05:50:33,2013-10-13 21:05:11,en,turmoldova,moldova,"The 2013 New South Wales bushfires were a series of bushfires in Australia across the state of New South Wales primarily starting, or becoming notable, on the 13 October 2013. The user is a response officer in the command and control center for the New South Wales state in Australia. <a href='https://en.wikipedia.org/wiki/2013_New_South_Wales_bushfires' target='_blank'>Wikipedia Page<a>",['Irrelevant'],Low
746,746,389572273926963200,"Fire Protection Engineer Sydney http://t.co/S1TjLFtMhT
 #CareersJobs",australiaBushfire2013,0,34,"<a href=""http://www.careersandjobs.com.au"" rel=""nofollow"">Careers and Jobs</a>",2012-10-15 22:41:52,2013-10-14 02:04:02,en,CareersAndJobs1,,"The 2013 New South Wales bushfires were a series of bushfires in Australia across the state of New South Wales primarily starting, or becoming notable, on the 13 October 2013. The user is a response officer in the command and control center for the New South Wales state in Australia. <a href='https://en.wikipedia.org/wiki/2013_New_South_Wales_bushfires' target='_blank'>Wikipedia Page<a>",['Irrelevant'],Low
747,747,389589894185484288,"NSW premier @barryofarrell is at #SaltAsh inspecting fire damage w @NSWRFS. Press conference to come, hear more w @carolduncan",australiaBushfire2013,1,20022,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2009-03-05 05:52:42,2013-10-14 03:14:03,en,1233newcastle,"Newcastle, Australia","The 2013 New South Wales bushfires were a series of bushfires in Australia across the state of New South Wales primarily starting, or becoming notable, on the 13 October 2013. The user is a response officer in the command and control center for the New South Wales state in Australia. <a href='https://en.wikipedia.org/wiki/2013_New_South_Wales_bushfires' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'News']",Low
748,748,389604582638120960,Blaze hits Australia Olympic park: A fire in Australia's Olympic park destroyed or damaged around 80 cars and ... http://t.co/jXrJIQFW7E,australiaBushfire2013,0,944,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",2010-05-01 18:43:05,2013-10-14 04:12:25,en,AmGRINDA_AJANLA,With DAGRIN! You wanna join?,"The 2013 New South Wales bushfires were a series of bushfires in Australia across the state of New South Wales primarily starting, or becoming notable, on the 13 October 2013. The user is a response officer in the command and control center for the New South Wales state in Australia. <a href='https://en.wikipedia.org/wiki/2013_New_South_Wales_bushfires' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'Factoid', 'News']",Low
749,749,389695452230483970,RT @SkyNewsAust: via @NinaBStevens: NSW Fire Cmsr says a discarded cigarette most likely cause of yday's Olympic Park car park fire - policâ€¦,australiaBushfire2013,2,20,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",2013-10-08 12:50:11,2013-10-14 10:13:30,fr,HelloOZtralia,"Sydney, Australia","The 2013 New South Wales bushfires were a series of bushfires in Australia across the state of New South Wales primarily starting, or becoming notable, on the 13 October 2013. The user is a response officer in the command and control center for the New South Wales state in Australia. <a href='https://en.wikipedia.org/wiki/2013_New_South_Wales_bushfires' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'Factoid', 'ContextualInformation']",Low
750,750,389946967855362049,"RT @NSWRFS: Fast moving grass fire near Maitland Point Bridge, NW of Uralla. Firefighters on scene. More to come. #NSWRFS #nswfires",australiaBushfire2013,11,8041,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",2011-02-05 11:26:55,2013-10-15 02:52:56,en,NSWFIREMEDIA,Sydney NSW,"The 2013 New South Wales bushfires were a series of bushfires in Australia across the state of New South Wales primarily starting, or becoming notable, on the 13 October 2013. The user is a response officer in the command and control center for the New South Wales state in Australia. <a href='https://en.wikipedia.org/wiki/2013_New_South_Wales_bushfires' target='_blank'>Wikipedia Page<a>","['FirstPartyObservation', 'Factoid', 'Official', 'NewSubEvent']",High
751,751,390332634137518080,"RT @NSWRFS: Total Fire Bans will be in place in a number of areas tomorrow including Greater Sydney, the Greater Hunter, and the Illawarra/â€¦",australiaBushfire2013,29,12868,"<a href=""http://tweetlogix.com"" rel=""nofollow"">Tweetlogix</a>",2009-04-26 20:07:08,2013-10-16 04:25:26,en,TheFireTracker2,Global- Mostly Silicon Valley,"The 2013 New South Wales bushfires were a series of bushfires in Australia across the state of New South Wales primarily starting, or becoming notable, on the 13 October 2013. The user is a response officer in the command and control center for the New South Wales state in Australia. <a href='https://en.wikipedia.org/wiki/2013_New_South_Wales_bushfires' target='_blank'>Wikipedia Page<a>","['FirstPartyObservation', 'Factoid', 'Official', 'News']",Medium
752,752,390334748067135488,The Sydney Morning &gt; Fierce CBD blaze causing traffic chaos - Fire in a city high-rise building that has closed Ba... http://t.co/XsuLKryx73,australiaBushfire2013,0,1542,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",2010-02-21 13:04:31,2013-10-16 04:33:50,en,InsJournal,Malaysia,"The 2013 New South Wales bushfires were a series of bushfires in Australia across the state of New South Wales primarily starting, or becoming notable, on the 13 October 2013. The user is a response officer in the command and control center for the New South Wales state in Australia. <a href='https://en.wikipedia.org/wiki/2013_New_South_Wales_bushfires' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'Factoid', 'News']",Low
753,753,390384962244845568,RT @KimberleyL: :) RT @alexlee_24: @KimberleyL Two fires at Sydney Water and Sydney Aquatic Centre within a week. When did fire develop a sâ€¦,australiaBushfire2013,3,186,"<a href=""https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic"" rel=""nofollow"">Silver Bird</a>",2010-07-24 00:13:39,2013-10-16 07:53:22,en,bdlee_,Sydney,"The 2013 New South Wales bushfires were a series of bushfires in Australia across the state of New South Wales primarily starting, or becoming notable, on the 13 October 2013. The user is a response officer in the command and control center for the New South Wales state in Australia. <a href='https://en.wikipedia.org/wiki/2013_New_South_Wales_bushfires' target='_blank'>Wikipedia Page<a>",['Irrelevant'],Low
754,754,390427303760498688,"RT @visitNSWForests: Hot, dry and windy conditions over much of NSW - please take care and observe the total fire bans if they apply... httâ€¦",australiaBushfire2013,2,43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2013-02-22 22:38:41,2013-10-16 10:41:37,en,BradGodson,Newcastle,"The 2013 New South Wales bushfires were a series of bushfires in Australia across the state of New South Wales primarily starting, or becoming notable, on the 13 October 2013. The user is a response officer in the command and control center for the New South Wales state in Australia. <a href='https://en.wikipedia.org/wiki/2013_New_South_Wales_bushfires' target='_blank'>Wikipedia Page<a>","['Factoid', 'Official', 'Advice']",Medium
755,755,390445674820403200,"RT @smh: High fire alert tomorrow, hitting temps of 34 in #Sydney with strong winds, creating severe fire danger. http://t.co/IGy5q7ybHE",australiaBushfire2013,23,726,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2013-06-17 10:56:20,2013-10-16 11:54:37,en,Merryn_Porter,Sydney,"The 2013 New South Wales bushfires were a series of bushfires in Australia across the state of New South Wales primarily starting, or becoming notable, on the 13 October 2013. The user is a response officer in the command and control center for the New South Wales state in Australia. <a href='https://en.wikipedia.org/wiki/2013_New_South_Wales_bushfires' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'Factoid', 'News']",Medium
756,756,390601199621509120,"RT @NSWRFS: 65 fires in NSW, 25 uncontained. Today will be challenging - hot and windy. Stay up to date at http://t.co/GuRTiatjQ6 #NSWRFS #â€¦",australiaBushfire2013,50,1303,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2012-06-30 02:00:27,2013-10-16 22:12:37,en,ros_scarlett,"Central Coast, New South Wales","The 2013 New South Wales bushfires were a series of bushfires in Australia across the state of New South Wales primarily starting, or becoming notable, on the 13 October 2013. The user is a response officer in the command and control center for the New South Wales state in Australia. <a href='https://en.wikipedia.org/wiki/2013_New_South_Wales_bushfires' target='_blank'>Wikipedia Page<a>","['FirstPartyObservation', 'Factoid', 'Official', 'Advice', 'News']",Medium
757,757,390633776776105984,RT @NSWRFS: #Lithgow Fire: The fire has jumped Bells Line of Road. #NSWRFS #nswfires,australiaBushfire2013,18,197,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2010-07-26 01:48:55,2013-10-17 00:22:04,en,Jamie_Rojas,"Sydney, Australia","The 2013 New South Wales bushfires were a series of bushfires in Australia across the state of New South Wales primarily starting, or becoming notable, on the 13 October 2013. The user is a response officer in the command and control center for the New South Wales state in Australia. <a href='https://en.wikipedia.org/wiki/2013_New_South_Wales_bushfires' target='_blank'>Wikipedia Page<a>","['FirstPartyObservation', 'Factoid', 'Official', 'NewSubEvent']",Medium
758,758,390645080412807168,RT @robrfs: Image of fire at Port Stephens burning very aggressively #nswfires http://t.co/zaTvBslQyx,australiaBushfire2013,11,20022,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2009-03-05 05:52:42,2013-10-17 01:06:59,en,1233newcastle,"Newcastle, Australia","The 2013 New South Wales bushfires were a series of bushfires in Australia across the state of New South Wales primarily starting, or becoming notable, on the 13 October 2013. The user is a response officer in the command and control center for the New South Wales state in Australia. <a href='https://en.wikipedia.org/wiki/2013_New_South_Wales_bushfires' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'MultimediaShare', 'Factoid', 'News']",Low
759,759,390656178520608768,Follow the #nswfires coverage with our live blog @smh http://t.co/ETwDZxGg49,australiaBushfire2013,0,10619,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",2012-02-18 05:31:26,2013-10-17 01:51:05,en,p_hannam,"Sydney, Australia","The 2013 New South Wales bushfires were a series of bushfires in Australia across the state of New South Wales primarily starting, or becoming notable, on the 13 October 2013. The user is a response officer in the command and control center for the New South Wales state in Australia. <a href='https://en.wikipedia.org/wiki/2013_New_South_Wales_bushfires' target='_blank'>Wikipedia Page<a>","['ThirdPartyObservation', 'News']",Low
760,760,390658086953689088,RT @_PDT: .@1233newcastle just drove back from Sydney and passed a few Rural Fire trucks heading north ....,australiaBushfire2013,1,20022,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2009-03-05 05:52:42,2013-10-17 01:58:40,en,1233newcastle,"Newcastle, Australia","The 2013 New South Wales bushfires were a series of bushfires in Australia across the state of New South Wales primarily starting, or becoming notable, on the 13 October 2013. The user is a response officer in the command and control center for the New South Wales state in Australia. <a href='https://en.wikipedia.org/wiki/2013_New_South_Wales_bushfires' target='_blank'>Wikipedia Page<a>",['ThirdPartyObservation'],Low
761,761,390675367461019648,It seems yet again significant chunks of NSW are on fire. http://t.co/v41cC29ySv - Racing my bike in Kanangra Boyd NP this weekend. Eeek.,australiaBushfire2013,0,2724,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2008-12-29 03:32:08,2013-10-17 03:07:20,en,drunkenmadman,"Sydney, AU","The 2013 New South Wales bushfires were a series of bushfires in Australia across the state of New South Wales primarily starting, or becoming notable, on the 13 October 2013. The user is a response officer in the command and control center for the New South Wales state in Australia. <a href='https://en.wikipedia.org/wiki/2013_New_South_Wales_bushfires' target='_blank'>Wikipedia Page<a>",['Irrelevant'],Low
