,Unnamed: 0,ID,Tweet,Event,Retweet_Count,Follower_Count,Source,User_Created_at,Tweet_Created_at,User_Language,User_Screen_Name,User_Location,Event_Decrption,Categories,Priority
1159,1159,324705017925861376,"Their was another explosion in west texas, wth!",westTexasExplosion2013,1,374,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2013-03-05 05:26:35,2013-04-18 02:04:43,en,Kiiimberlylopez,Texas ,"On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['Discussion'],Low
1160,1160,324706162983448576,"RT @AP: BREAKING: Authorities: Fertilizer plant explodes near Waco, Texas, causing numerous injuries",westTexasExplosion2013,549,2142,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2011-12-07 23:08:24,2013-04-18 02:09:16,en,KMTorralva,Orlando via Texas,"On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['Official'],Medium
1161,1161,324706708247154690,"RT @nycjim: Dallas Morning News reports part of town of West, Tex., was leveled in fertilizer plant explosion. http://t.co/XtLj5qA5Nx",westTexasExplosion2013,76,423,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",2010-07-22 03:08:29,2013-04-18 02:11:26,en,greggadren,"Washington, DC ","On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['News'],Low
1162,1162,324707635196743680,RT @YourAnonNews: WACO TEXAS. FERTILIZER PLANT EXPLOSION. ALL UNITS REQUESTED. http://t.co/MSwGbnmT1l,westTexasExplosion2013,836,395,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2011-11-13 23:45:34,2013-04-18 02:15:07,en,emma_opthof,,"On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",[],Low
1163,1163,324707987501494272,"AUDIO AS IT HAPPENED.  HORRIBLE EXPLOSION! WACO, TX. Fertilizer Plant Explodes, Rest Home Damaged, To Much More... http://t.co/1R8ZGEQMGZ",westTexasExplosion2013,0,13780,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",2012-02-29 00:12:00,2013-04-18 02:16:31,en,PoliceClips,Minnesota,"On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",[],Low
1164,1164,324708104937820160,RT @CBSNews: Explosion reported at a Texas fertilizer plant http://t.co/JPbI8sHlDl,westTexasExplosion2013,0,341,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",2009-12-04 02:11:15,2013-04-18 02:16:59,en,eatasourwolf,TX (USA),"On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['News'],Low
1165,1165,324709166121877504,"RT @Afterseven: WACO EXPLOSION DISPATCH: People trapped IN the Fire  ""I need anybody and everybody you can send"". http://t.co/8pMJsSwunm",westTexasExplosion2013,3,1237,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2011-06-06 05:44:57,2013-04-18 02:21:12,en,nestwings,Dixie,"On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['EmergingThreats'],Critical
1166,1166,324709329666183168,"Explosion rips Texas fertilizer plant: An explosion ripped through a fertilizer plant Wednesday night in West,... http://t.co/vqrbOHGFDE",westTexasExplosion2013,0,3741,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",2011-01-29 01:39:24,2013-04-18 02:21:51,en,neutralnews,Global,"On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['News'],Low
1167,1167,324711640744460288,RT @BreakingNews: Multiple injuries reported at Texas fertilizer plant explosion - @AP http://t.co/GwkDfSkqXR,westTexasExplosion2013,476,420,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2008-01-03 19:17:30,2013-04-18 02:31:02,en,adjective21,"44.022133,-92.462983","On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['Factoid'],Medium
1168,1168,324711959515783170,"@nestorflecha #news
 more photo about the #explosion in Waco, #Texas http://t.co/tfcMKGvzr3",westTexasExplosion2013,0,18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2013-03-01 21:39:59,2013-04-18 02:32:18,en,RealMayerty,Puerto Rico,"On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['MultimediaShare'],High
1169,1169,324712173404299266,Praying for West Texasâ�¤,westTexasExplosion2013,0,309,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2011-11-22 07:00:56,2013-04-18 02:33:09,en,Check_Kitty,,"On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['Sentiment'],Low
1170,1170,324712861278556160,"@countmystars What the fuck is WITH this week. Between this, Boston, the explosion tonight in Waco...",westTexasExplosion2013,0,4235,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2009-03-11 13:10:17,2013-04-18 02:35:53,en,mightybattlecat,"Asheville, NC","On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['Discussion'],Low
1171,1171,324713054245904385,RT @AhmedMedien: Multiple injuries reported at #Texas #fertilizer plant explosion - http://t.co/Vyx44Pgka4,westTexasExplosion2013,1,2689,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2009-07-29 05:44:18,2013-04-18 02:36:39,en,idrobinhood,"Idaho, USA","On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['Factoid'],Medium
1172,1172,324713159090921472,"RT @RealTonyRocha: #TopStories Breaking news: Explosion, injuries reported at fertilizer plant near Waco in â€¦ http://t.co/SZMi3LLOfT #To ...",westTexasExplosion2013,1,20805,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2009-06-09 23:46:44,2013-04-18 02:37:04,en,LyzzyMusic,"ATLANTA , GA","On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['News'],Low
1173,1173,324713222009651200,Prayers #Waco #Texas #tx,westTexasExplosion2013,0,310,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerryÂ®</a>",2012-01-10 06:25:53,2013-04-18 02:37:19,es,cecyrosalesg,Tampico,"On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['Sentiment'],Low
1174,1174,324713381376434176,RT @posh_jeterson: So many bad things happening this week. #boston #collinsvillewhitesboro #west,westTexasExplosion2013,8,151,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2011-11-21 06:14:18,2013-04-18 02:37:57,en,RachelDaniel4,Ponder Tx,"On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['Discussion'],Low
1175,1175,324713712730660864,"LIVE VIDEO of situation in West, Texas from @CBSDFW - http://t.co/SIRFvkbChG",westTexasExplosion2013,0,1309,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2009-04-07 20:20:53,2013-04-18 02:39:16,en,iamchrisbrewer,"Centralia, WA","On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['MultimediaShare'],Low
1176,1176,324713976980189185,RT @SafeFamiliesDFW: Please join us in praying for those injured &amp; effected by the fertilizer plant explosion in Waco #prayforwaco,westTexasExplosion2013,6,862,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2010-12-01 23:10:27,2013-04-18 02:40:19,en,SFFCnational,US | Canada | UK | Kenya,"On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['Sentiment'],Low
1177,1177,324715289801531393,Official: Several injured in Texas plant explosion http://t.co/c9PTjgIvQ4,westTexasExplosion2013,0,613,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",2013-02-28 02:06:49,2013-04-18 02:45:32,en,limitws,,"On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['News'],Low
1178,1178,324715566625611776,Sending hope and prayers to the people in Waco Texas.,westTexasExplosion2013,0,71,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2011-03-13 22:02:24,2013-04-18 02:46:38,en,RealWillJay,Broadcast TV,"On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['Sentiment'],Low
1179,1179,324716732637921280,RT @AC360: #Breaking: reports of an explosion at #Texas fertilizer plant #AC360,westTexasExplosion2013,251,53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2011-09-05 11:44:35,2013-04-18 02:51:16,en,Bobbycreeks15,Erie PA,"On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['News'],Low
1180,1180,324716816523993088,Explosion In Waco :o Thats About 2 Hours From Here/.\,westTexasExplosion2013,3,383,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2012-09-27 19:26:31,2013-04-18 02:51:36,en,TheRomoTweets,"Arlington, Tx","On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['Discussion'],Low
1181,1181,324716921369022465,"RT @garytx: Anhydrous ammonia tank now on fire at West, TX fertilizer plant. That's bad stuff. #txfire",westTexasExplosion2013,23,2508,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",2010-07-04 00:40:05,2013-04-18 02:52:01,en,megateer,"The Woodlands, TX","On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['EmergingThreats'],High
1182,1182,324717542151159810,"RT @rosemaryCNN: Aeiral shots on #CNN right now of aftermath of massive explsion at Texas fertilizer plant, north of Waco. About 100ppl  ...",westTexasExplosion2013,12,1531,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerryÂ®</a>",2011-10-20 21:05:12,2013-04-18 02:54:29,en,tsloww,"Abuja, Nigeria","On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['Factoid'],Medium
1183,1183,324717571477737472,Texas is in HiGh Alert there was a Waco explosion I'm sooo scared pray people this is soo freighting omg I'm scared,westTexasExplosion2013,0,326,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",2012-07-29 20:36:02,2013-04-18 02:54:36,en,R5Ameezy1D,Directioner/Mahomie/Beaster/R5,"On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['Sentiment'],Low
1184,1184,324717705716457472,Another explosion in Texas?? What's going on ? 😱😱,westTexasExplosion2013,0,313,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2011-07-01 07:29:15,2013-04-18 02:55:08,en,Josy10m,"Chico, CA","On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['InformationWanted'],Medium
1185,1185,324718703948214272,RT @911BUFF: TEXAS EXPLOSION: ANOTHER CHEMICAL TANK ON FIRE AT FERTILIZER PLANT. POLICE URGING EVERYONE IN 30 MILE RADIUS TO EVACUATE NO ...,westTexasExplosion2013,196,320,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2011-10-24 01:24:50,2013-04-18 02:59:06,en,MsKassySosa,"Dallas, Texas","On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['MovePeople'],High
1186,1186,324718867530268672,"Holy shit... ANOTHER EXPLOSION in Waco, TX?!?!  Come on @BarackObama - can't you just make explosions illegal?",westTexasExplosion2013,0,2248,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",2009-05-16 17:47:31,2013-04-18 02:59:45,en,Bauzen,"Hell's Kitchen, NYC","On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['Discussion'],Low
1187,1187,324719601529270273,RT @NewsBreaker: BREAKING: CBS 11: Entire town of West Texas under evacuation; toxic fumes may be spreading south,westTexasExplosion2013,252,14254,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2008-11-11 17:37:44,2013-04-18 03:02:40,en,anblanx,Los Angeles,"On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['MovePeople'],Low
1188,1188,324720117424472064,Cientos de personas heridas en explosion de planta de fertilizantes en Texas,westTexasExplosion2013,0,6761,"<a href=""http://backtoblaq.com"" rel=""nofollow"">Blaq for BlackBerryÂ® 10</a>",2009-07-22 17:12:55,2013-04-18 03:04:43,en,caciquez,,"On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['Irrelevant'],Low
1189,1189,324720142586089472,Here's our web story for the latest #WestExplosion http://t.co/9iRMHnrmXH,westTexasExplosion2013,6,36623,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>",2008-11-20 22:11:36,2013-04-18 03:04:49,en,KXXVNewsNow,,"On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['News'],Low
1190,1190,324720616546631680,RT @911BUFF: BREAKING NEWS - TEXAS EXPLOSION U/D - ENTIRE TOWN OF WEST TEXAS UNDER EVACUATION. TOXIC FUMES SPREADING. EMS COMMAND POST E ...,westTexasExplosion2013,202,405,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",2012-02-15 03:35:51,2013-04-18 03:06:42,en,hicksonjd,"Tampa, FL","On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['MovePeople'],High
1191,1191,324721056952750080,Fertilizer plant explosion near Waco caught on camera http://t.co/wg5tRbmTL9,westTexasExplosion2013,5,23443,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>",2008-10-20 23:44:16,2013-04-18 03:08:27,en,paleofuture,Man Without a Country,"On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['MultimediaShare'],Medium
1192,1192,324721463804444672,"Praying for TX friends in West (15 min. N. of my hometown, Waco) as they fight to survive and recover from explosions at fertilizer plant",westTexasExplosion2013,1,884,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2013-01-28 04:39:57,2013-04-18 03:10:04,en,_stevenhill,"Austin, TX","On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['Sentiment'],Low
1193,1193,324721769984425985,UPDATE: Explosion at West plant injures firefighters http://t.co/AgU1Kp2GfL vÃ­a @wacotrib,westTexasExplosion2013,0,75,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>",2012-12-26 20:52:40,2013-04-18 03:11:17,es,maricecea,Argentina,"On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['News'],Low
1194,1194,324721916776693760,"Correction: explosion occurred in #West, #TX, 18 miles north of #Waco. #westexplosion",westTexasExplosion2013,0,4483,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2010-04-02 18:42:39,2013-04-18 03:11:52,en,goldngater,United States,"On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['Factoid'],Medium
1195,1195,324724093628870657,@CauseIM_OB West Texas fertilizer plant exploded destroying every building for a mile,westTexasExplosion2013,0,518,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",2012-06-01 19:15:16,2013-04-18 03:20:31,en,Jhundley34,,"On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['ContextualInformation'],Low
1196,1196,324724462736011267,"RT @NewsBreaker: DEVELOPING: Scanner: Another chemical tank now on fire at the fertilizer explosion, fire dispatch â€¦ advising crews to p ...",westTexasExplosion2013,42,156,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2013-03-18 03:57:58,2013-04-18 03:21:59,en,AuUmberger,"Lorena, Texas","On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['ThirdPartyObservation'],High
1197,1197,324724676637106176,"Ok universe, jokes over now. 2 ricin letters, Boston bombing, and fertilizer explosion now?!?",westTexasExplosion2013,0,348,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2009-07-04 07:50:15,2013-04-18 03:22:50,en,AdrianaHoop,"California, USA","On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['Discussion'],Low
1198,1198,324725096054931457,"â€œ@BreakingNews: Texas authorities advise West, Texas, residences to leave town immediately following explosion. My god what's happening",westTexasExplosion2013,0,2675,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2012-09-19 06:37:54,2013-04-18 03:24:30,en,StormForce_1,Patreon.com/StormForce1,"On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['MovePeople'],High
1199,1199,324725712626008064,"RT @junkgypsy: texas, our texas. 4 west, 4 emergency workers, 4 loved ones...let us pray. #westexplosion",westTexasExplosion2013,65,363,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2011-02-14 07:43:01,2013-04-18 03:26:57,en,TylerJBrandon,#SmackCollegeRep #STCC,"On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['Sentiment'],Low
1200,1200,324726010421592065,What's going on with the world right now? #prayfortexas,westTexasExplosion2013,0,1746,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2011-08-12 20:17:47,2013-04-18 03:28:08,en,kelsey_brush,"Downs, KS - Lindsborg, KS","On April 17, 2013, an ammonium nitrate explosion occurred at the West Fertilizer Company storage and distribution facility in West, Texas, eighteen miles (29 km) north of Waco, while emergency services personnel were responding to a fire at the facility.",['Sentiment'],Low
